"Tabela 9888 - População residente, Área territorial e Densidade demográfica em favelas e comunidades urbanas, segundo as Favelas e Comunidades Urbanas"
"Variável - População residente em favelas e comunidades urbanas (Pessoas)"
"Brasil, Favela e Comunidade Urbana 2022 e Município";"Ano"
"Saboeiro I - Cruzeiro do Sul (AC)";"729"
"Cruzeirão - Cruzeiro do Sul (AC)";"413"
"Cumarú - Cruzeiro do Sul (AC)";"241"
"Ramal dos Olivenses - Cruzeiro do Sul (AC)";"252"
"Saboeiro II - Cruzeiro do Sul (AC)";"354"
"Aeroporto - Epitaciolândia (AC)";"335"
"Ocupação da Nazinha - Epitaciolândia (AC)";"231"
"Assentamento Bahia - Epitaciolândia (AC)";"180"
"Beira Rio - Epitaciolândia (AC)";"176"
"José Inácio da Silva - Epitaciolândia (AC)";"312"
"Liberdade - Epitaciolândia (AC)";"835"
"Ayrton Senna - Rio Branco (AC)";"1945"
"Dom Giocondo - Rio Branco (AC)";"243"
"Preventório - Rio Branco (AC)";"921"
"Baixada da Cadeia Velha - Rio Branco (AC)";"1980"
"Taquari - Rio Branco (AC)";"4039"
"Triângulo - Rio Branco (AC)";"933"
"Cidade Nova - Rio Branco (AC)";"3618"
"06 de Agosto - Rio Branco (AC)";"2764"
"Canaã - Rio Branco (AC)";"2525"
"Aeroporto Velho - Rio Branco (AC)";"1689"
"Baixada da Habitasa - Rio Branco (AC)";"2687"
"Adalberto Aragão - Rio Branco (AC)";"905"
"Alto Alegre - Rio Branco (AC)";"1205"
"Areal - Rio Branco (AC)";"1281"
"Belo Jardim - Rio Branco (AC)";"1815"
"Caladinho - Rio Branco (AC)";"1718"
"Casa Nova - Rio Branco (AC)";"524"
"Comara - Rio Branco (AC)";"790"
"Hélio Melo - Rio Branco (AC)";"649"
"Jardim Primavera - Rio Branco (AC)";"547"
"João Eduardo II - Rio Branco (AC)";"233"
"Laélia Alcântara - Rio Branco (AC)";"225"
"Morada do Sol - Rio Branco (AC)";"244"
"Nova Esperança - Rio Branco (AC)";"815"
"Palheiral - Rio Branco (AC)";"1104"
"Geraldo Fleming - Rio Branco (AC)";"499"
"Bairro da Paz I - Rio Branco (AC)";"849"
"São Francisco I - Rio Branco (AC)";"125"
"São Sebastião - Rio Branco (AC)";"395"
"Sobral - Rio Branco (AC)";"654"
"Vitória - Rio Branco (AC)";"610"
"Invasão do Amapá - Rio Branco (AC)";"439"
"Invasão do Sabiá - Rio Branco (AC)";"258"
"Recanto dos Buritis - Rio Branco (AC)";"1071"
"Ouricuri - Rio Branco (AC)";"228"
"Placas - Rio Branco (AC)";"259"
"São Francisco II - Rio Branco (AC)";"508"
"Joafra - Rio Branco (AC)";"283"
"Bairro da Paz II - Rio Branco (AC)";"362"
"LBA Vila Betel - Rio Branco (AC)";"235"
"Bahia - Rio Branco (AC)";"978"
"Boa União - Rio Branco (AC)";"248"
"Glória - Rio Branco (AC)";"680"
"Base - Rio Branco (AC)";"718"
"Quinze - Rio Branco (AC)";"2713"
"Santa Inês - Rio Branco (AC)";"313"
"Vista Linda - Rio Branco (AC)";"302"
"Favelinha - Amaturá (AM)";"1042"
"São Francisco - Amaturá (AM)";"1347"
"Vila Izabel - Anori (AM)";"2424"
"Bairro Jefferson Peres - Anori (AM)";"384"
"Vila Raimunda - Anori (AM)";"1714"
"Marara - Barcelos (AM)";"849"
"Mariua - Barcelos (AM)";"619"
"Santo Antônio - Barcelos (AM)";"270"
"Nova Conquista - Barreirinha (AM)";"2701"
"Javarizinho - Benjamin Constant (AM)";"2939"
"Baixada Fluminense - Benjamin Constant (AM)";"2342"
"Ocupação Irregular Ponta Negra - Benjamin Constant (AM)";"361"
"São Sebastião - Boa Vista do Ramos (AM)";"778"
"Bairro Monte Sião - Boa Vista do Ramos (AM)";"1154"
"Shan - Boca do Acre (AM)";"1104"
"Conjunto Antonio Jorge - Boca do Acre (AM)";"591"
"Conjunto João Pedro - Boca do Acre (AM)";"1911"
"Rabo da Cobra - Boca do Acre (AM)";"1042"
"Ponte do Futuro - Carauari (AM)";"1740"
"Conjunto da Caixa - Carauari (AM)";"2174"
"Oriente - Coari (AM)";"1018"
"Ciganópolis - Coari (AM)";"1970"
"Itamarati - Coari (AM)";"6366"
"Nazaré Pinheiro - Coari (AM)";"5618"
"Loteamento Monte Sinai - Coari (AM)";"300"
"Chagas Aguiar - Coari (AM)";"4197"
"Bairro do Pera - Coari (AM)";"3517"
"Cesário Campelo - Coari (AM)";"910"
"Loteamento Jacó - Coari (AM)";"234"
"Loteamento Jerusalém - Coari (AM)";"917"
"Grande Vitória - Codajás (AM)";"1553"
"Comunidade Bela Vista - Codajás (AM)";"880"
"Nova Conquista I - Codajás (AM)";"221"
"Nova Conquista II - Codajás (AM)";"440"
"PETI - Codajás (AM)";"332"
"Baixada/Morada do Sol - Eirunepé (AM)";"3548"
"Ponta do Vento - Eirunepé (AM)";"759"
"Abacabal - Eirunepé (AM)";"642"
"Campo do Corisco - Eirunepé (AM)";"1330"
"Várzea - Envira (AM)";"1842"
"Várzea da Floresta - Guajará (AM)";"373"
"Igarapé da Extrema A - Ipixuna (AM)";"1353"
"Várzea - Ipixuna (AM)";"2563"
"Igarapé da Extrema B - Ipixuna (AM)";"531"
"Cacau Pirera - Iranduba (AM)";"5038"
"Alto de Nazaré - Iranduba (AM)";"2356"
"Ariaú - Iranduba (AM)";"822"
"Graça Lopes - Iranduba (AM)";"2542"
"Lago do Limão - Iranduba (AM)";"1265"
"Laranjal - Iranduba (AM)";"1552"
"Nova Veneza - Iranduba (AM)";"2114"
"Paricatuba - Iranduba (AM)";"630"
"Parque Caboclo - Iranduba (AM)";"664"
"São José - Iranduba (AM)";"878"
"São Sebastião - Iranduba (AM)";"823"
"Jauary - Itacoatiara (AM)";"1605"
"Araújo Costa - Itacoatiara (AM)";"357"
"Moisés Israel - Itacoatiara (AM)";"1149"
"Mamoud Amed A - Itacoatiara (AM)";"2014"
"São Francisco - Itacoatiara (AM)";"719"
"Comunidade Nova Jerusalém - Itacoatiara (AM)";"633"
"Área dos Igarapés - Itacoatiara (AM)";"7199"
"Bairro da Paz - Itacoatiara (AM)";"1176"
"Bairro São Francisco - Itacoatiara (AM)";"1519"
"Colônia/Pedreiras - Itacoatiara (AM)";"2291"
"Comunidade Boa Esperança - Itacoatiara (AM)";"211"
"Jardim Florestal/Mamoud Amed - Itacoatiara (AM)";"904"
"João Braga - Itacoatiara (AM)";"899"
"Nogueira Júnior - Itacoatiara (AM)";"1616"
"Aningal Prainha - Itacoatiara (AM)";"1058"
"Prainha/Santo Antonio - Itacoatiara (AM)";"820"
"Mamoud Amed B - Itacoatiara (AM)";"1762"
"Beira Rio - Lábrea (AM)";"1221"
"Igarapé da Fonte - Lábrea (AM)";"243"
"Igarapé da Ponte - Lábrea (AM)";"897"
"Vila Falcão - Lábrea (AM)";"1652"
"Beira Rio 2 - Lábrea (AM)";"1162"
"Morro do Macaco/Terra da Vivo - Lábrea (AM)";"1278"
"Beco da Telemar - Lábrea (AM)";"891"
"Monte Cristo - Manacapuru (AM)";"1039"
"Loteamento Deus é Fiel - Manacapuru (AM)";"445"
"Morada do Sol - Manacapuru (AM)";"1299"
"Biribiri - Manacapuru (AM)";"2666"
"Terra Preta - Manacapuru (AM)";"819"
"Nova Manacá - Manacapuru (AM)";"3882"
"Morada do Sol/União - Manacapuru (AM)";"1698"
"Correnteza - Manacapuru (AM)";"2513"
"São Francisco - Manacapuru (AM)";"1043"
"Liberdade - Manacapuru (AM)";"2033"
"Rip-Rap Bairro Liberdade - Manacapuru (AM)";"539"
"Novo Horizonte - Manacapuru (AM)";"1048"
"Vale Verde - Manacapuru (AM)";"1456"
"São João do Miriti - Manacapuru (AM)";"1101"
"Santa Etelvina - Manaus (AM)";"33031"
"Igarapé de São Raimundo - Manaus (AM)";"2496"
"Igarapé do Crespo - Manaus (AM)";"7283"
"Igarapé da Cachoeirinha - Manaus (AM)";"6108"
"Jorge Teixeira - Manaus (AM)";"12605"
"São Sebastião - Manaus (AM)";"8076"
"Nossa Senhora de Fátima - Manaus (AM)";"10334"
"Colônia Terra Nova - Manaus (AM)";"30142"
"Santa Inês - Manaus (AM)";"9925"
"Sucupira/Monte Sião - Manaus (AM)";"2286"
"Valparaíso - Manaus (AM)";"5455"
"Nova Floresta - Manaus (AM)";"5852"
"Loteamento João Paulo - Manaus (AM)";"8710"
"Colônia Chico Mendes - Manaus (AM)";"2931"
"Cidade de Deus/Alfredo Nascimento - Manaus (AM)";"55821"
"Jardim Tropical - Manaus (AM)";"501"
"Monte Bela Vista - Manaus (AM)";"3653"
"Riacho Fundo - Manaus (AM)";"9499"
"Novo Reino II - Manaus (AM)";"3889"
"Gilberto Mestrinho - Manaus (AM)";"9265"
"Grande Vitória - Manaus (AM)";"26733"
"Nova Vitória - Manaus (AM)";"15435"
"Igarapé da Castanha - Matinha - Manaus (AM)";"323"
"Comunidade Lagoa Azul 2 - Manaus (AM)";"5313"
"Comunidade Nobre - Manaus (AM)";"2660"
"Comunidade 23 de Setembro - Manaus (AM)";"1603"
"Igarapé da Cachoeira - São Jorge - Manaus (AM)";"2076"
"Santo Agostinho - Manaus (AM)";"7063"
"Meu Bem Meu Mal - Manaus (AM)";"7121"
"Parque das Nações - Manaus (AM)";"5088"
"Comunidade São Pedro - Manaus (AM)";"12489"
"Monte das Oliveiras - Manaus (AM)";"14392"
"Sapolândia - Manaus (AM)";"3972"
"Aliança com Deus - Manaus (AM)";"4415"
"Cidade Alta - Manaus (AM)";"3562"
"Nossa Senhora do Perpétuo Socorro - Manaus (AM)";"5404"
"São Camilo - Manaus (AM)";"1107"
"Nova Conquista - Manaus (AM)";"8645"
"Comunidade São Lucas - Manaus (AM)";"53674"
"Comunidade São João - Manaus (AM)";"2381"
"Comunidade Parque Santa Itelvina - Manaus (AM)";"3254"
"Bairro da União - Manaus (AM)";"1243"
"Igarapé do Mindú Novo Aleixo - Manaus (AM)";"4013"
"Comunidade Jesus me deu - Manaus (AM)";"7710"
"Comunidade Santa Marta - Manaus (AM)";"3659"
"Comunidade Riachuelo - Manaus (AM)";"4886"
"Comunidade Raio do Sol - Manaus (AM)";"2749"
"Comunidade Celebridade - Manaus (AM)";"2029"
"Comunidade Campos Sales - Manaus (AM)";"6935"
"Comunidade Lirio do Campo - Manaus (AM)";"1843"
"Comunidade Jacarezinho - Manaus (AM)";"298"
"Comunidade Cristo Rei - Manaus (AM)";"768"
"Comunidade Portal da Cachoeira - Manaus (AM)";"1104"
"Rip Rap Igarapé do Bombeamento - Manaus (AM)";"7411"
"Comunidade Pantanal - Manaus (AM)";"13494"
"Conjunto Lagoa Verde - Manaus (AM)";"1912"
"Comunidade da Sharp - Manaus (AM)";"11500"
"Comunidade Vila da Felicidade - Manaus (AM)";"885"
"Comunidade 11 de Maio - Manaus (AM)";"4531"
"Comunidade Buritis III - Manaus (AM)";"2130"
"Comunidade Coliseu - Manaus (AM)";"4436"
"Comunidade Bom Jesus - Manaus (AM)";"477"
"Comunidade Barcelona - Manaus (AM)";"888"
"Comunidade Vila Nova - Manaus (AM)";"499"
"Comunidade Águas Claras - Manaus (AM)";"2209"
"Comunidade Castanheira - Manaus (AM)";"354"
"Comunidade Coração de Mãe - Manaus (AM)";"720"
"Comunidade Novo Millenium - Manaus (AM)";"3301"
"Comunidade Estrela de Davi - Manaus (AM)";"4482"
"Comunidade Paraíso Verde - Manaus (AM)";"3518"
"Aleixo - Manaus (AM)";"5740"
"Alvorada I A - Manaus (AM)";"4481"
"Cemitério Indígena - Manaus (AM)";"2976"
"Chapada - Manaus (AM)";"1928"
"Comunidade Estrada do Belvedere - Manaus (AM)";"185"
"Comunidade Galiléia - Manaus (AM)";"435"
"Conjunto Parque Eduardo Gomes - Manaus (AM)";"888"
"Coroado III - Manaus (AM)";"13754"
"Dom Pedro - Manaus (AM)";"427"
"Flores - Manaus (AM)";"565"
"Japiim - Manaus (AM)";"8267"
"Loteamento Jerusalém - Manaus (AM)";"324"
"Loteamento Parque das Laranjeiras - Manaus (AM)";"3471"
"Loteamento Rio Piorini V - Manaus (AM)";"2380"
"Nossa Senhora das Graças - Manaus (AM)";"3292"
"Redenção A - Manaus (AM)";"11384"
"Rua Cuba - Manaus (AM)";"373"
"São Jorge A - Manaus (AM)";"4392"
"Nova Esperança A - Manaus (AM)";"13008"
"Alameda Cabral - Manaus (AM)";"149"
"Alvorada III - Manaus (AM)";"3259"
"Avenida Nhamundá - Manaus (AM)";"999"
"Beco Brasil - Manaus (AM)";"827"
"Beco Costa e Silva - Manaus (AM)";"578"
"Beco José Virgílio Antunes - Manaus (AM)";"251"
"Beco Paraíso - Manaus (AM)";"737"
"Beco São Francisco - Manaus (AM)";"1808"
"Centro - Manaus (AM)";"6081"
"Colônia - Manaus (AM)";"278"
"Colônia Oliveira Machado - Manaus (AM)";"9058"
"Colônia Santo Antônio - Manaus (AM)";"4889"
"Compensa I - Manaus (AM)";"16685"
"Comunidade Avenida da Floresta - Manaus (AM)";"174"
"Comunidade Bairro dos Céus - Manaus (AM)";"800"
"Comunidade do Beco Tapajós - Manaus (AM)";"143"
"Comunidade do Conjunto Cidadão V - Manaus (AM)";"231"
"Comunidade do Conjunto Cidadão XII - 1ª Etapa - Manaus (AM)";"886"
"Comunidade do Conjunto Cidadão XII - 2ª Etapa - Manaus (AM)";"563"
"Comunidade do Loteamento Vitória - Manaus (AM)";"1035"
"Comunidade Esperança/Santa Tereza - Manaus (AM)";"1309"
"Comunidade Francisca Mendes - Manaus (AM)";"2445"
"Comunidade Novo Reino II - Manaus (AM)";"1740"
"Comunidade Parque Mauá - Manaus (AM)";"17805"
"Comunidade Riacho Doce - Manaus (AM)";"3308"
"Comunidade Santa Cruz - Ig. dos Franceses - Manaus (AM)";"1683"
"Comunidade Santa Cruz - Laranjeiras - Manaus (AM)";"141"
"Comunidade São Francisco De Assis - Manaus (AM)";"775"
"Comunidade Sol Nascente - Manaus (AM)";"2864"
"Comunidade Vera Cruz - Manaus (AM)";"788"
"Conjunto Alfredo Nascimento - Manaus (AM)";"680"
"Conjunto Beco do Macedo - Manaus (AM)";"2993"
"Conjunto Boas Novas - Manaus (AM)";"1701"
"Conjunto Japiinlândia - Manaus (AM)";"3514"
"Conjunto Jardim Dos Barés - Manaus (AM)";"787"
"Conjunto José Bonifácio - Manaus (AM)";"344"
"Conjunto Lírio do Vale - Manaus (AM)";"4553"
"Conjunto Monte Pascoal - Manaus (AM)";"2642"
"Conjunto Mutirão - Manaus (AM)";"2859"
"Conjunto Mutirão - Amazonino Mendes A - Manaus (AM)";"691"
"Conjunto Vale do Sinai - Manaus (AM)";"2076"
"Coroado II - Manaus (AM)";"6112"
"Educandos - Manaus (AM)";"9907"
"Estrada da Siderama - Manaus (AM)";"1086"
"Igarapé da Cachoeira Grande - Alvorada - Manaus (AM)";"6738"
"Igarapé da Paz - Manaus (AM)";"7554"
"Igarapé da Vila da Prata - Manaus (AM)";"5567"
"Igarapé do Gigante - Manaus (AM)";"2500"
"Igarapé do Mestre Chico A - Manaus (AM)";"7460"
"Igarapé do Mindú São José Operário - Manaus (AM)";"7159"
"Igarapé do Petrópolis - Manaus (AM)";"9648"
"Igarapé do Santos Dumont - Manaus (AM)";"348"
"Invasão do Monte Cristo - Manaus (AM)";"917"
"Loteamento Bairro Novo - Manaus (AM)";"4816"
"Loteamento Carijó - Manaus (AM)";"3041"
"Loteamento Mundo Novo - Manaus (AM)";"4854"
"Loteamento Novo Aleixo - Manaus (AM)";"1200"
"Comunidade Gustavo Nascimento - Manaus (AM)";"13358"
"Loteamento Riacho Doce I - Manaus (AM)";"10442"
"Nossa Senhora Aparecida - Manaus (AM)";"1486"
"Novo Israel - Manaus (AM)";"20541"
"Núcleo III - Manaus (AM)";"630"
"Parque Das Laranjeiras - Manaus (AM)";"282"
"Praça 14 de Janeiro A - Manaus (AM)";"2471"
"Puraquequara - Manaus (AM)";"3896"
"Ramal Nova Esperança - Manaus (AM)";"286"
"Residencial Manoa - Manaus (AM)";"9676"
"Residencial Tapauá - Manaus (AM)";"2524"
"Rua Arapaçú - Manaus (AM)";"419"
"Rua Atleta - Manaus (AM)";"140"
"Rua Jonathas Pedrosa - Manaus (AM)";"1683"
"Rua Leonita Almeida - Manaus (AM)";"805"
"Rua Major Gabriel - Manaus (AM)";"414"
"Rua Pascoal Mazzilli - Manaus (AM)";"1302"
"Rua Pico das Águas - Manaus (AM)";"2262"
"Rua São Paulo - Manaus (AM)";"2190"
"São Geraldo - Manaus (AM)";"1302"
"Valparaíso 2 - Manaus (AM)";"308"
"Vila da Prata - Manaus (AM)";"2396"
"Vila Marinho - Manaus (AM)";"1403"
"Zumbi dos Palmares/Armando Mendes - Manaus (AM)";"4729"
"Comunidade Bradesco - Manaus (AM)";"1715"
"Cidade das Luzes - Manaus (AM)";"5144"
"Compensa II A - Manaus (AM)";"9459"
"Comunidade da Fé - Manaus (AM)";"11306"
"Comunidade do Conjunto Cidadão VII - Manaus (AM)";"1307"
"Comunidade Indígena Yauwaritê Ipixuna - Manaus (AM)";"419"
"Comunidade Nova Esperança - Manaus (AM)";"2683"
"Comunidade Tapajós - Manaus (AM)";"893"
"Comunidade União - Manaus (AM)";"5525"
"Comunidade União da Vitória/Retiro Marcilene - Manaus (AM)";"1073"
"Comunidade Vista Alegre - Manaus (AM)";"1264"
"Conjunto Braga Mendes - Manaus (AM)";"7263"
"Conjunto Francisca Mendes - Manaus (AM)";"2854"
"Conjunto Monte Sião/Jardim Asteca - Manaus (AM)";"3188"
"Conjunto Vitória Régia - Manaus (AM)";"1841"
"Coroado I - Manaus (AM)";"9894"
"Invasão Carlinhos da Carbrás - Manaus (AM)";"960"
"Invasão do Janjão - Manaus (AM)";"132"
"Invasão Monte Sião - Manaus (AM)";"5065"
"Japiinlândia - Manaus (AM)";"4092"
"Loteamento Fortaleza - Manaus (AM)";"1674"
"Loteamento Jonasa - Manaus (AM)";"1292"
"Loteamento Parque Rio Solimões - Manaus (AM)";"4765"
"Loteamento Rio Piorini III - Manaus (AM)";"2982"
"Matinha - Manaus (AM)";"4964"
"Petrópolis - Manaus (AM)";"5935"
"Raiz - Manaus (AM)";"6512"
"Rua Juarez Prado - Manaus (AM)";"216"
"Rua Júlio Cesar da Costa - Manaus (AM)";"2996"
"Santo Antônio - Manaus (AM)";"2868"
"São José Operário - Etapa II - A e B - Manaus (AM)";"9274"
"São Raimundo - Manaus (AM)";"10381"
"Cidade Nova - Manaus (AM)";"2240"
"Mauazinho - Manaus (AM)";"4178"
"Zumbi dos Palmares/Nova Luz - Manaus (AM)";"34706"
"Invasão União - Manaus (AM)";"328"
"Loteamento Paraíso Tropical - Manaus (AM)";"1045"
"Colônia Terra Nova/Recreio Canaã - Manaus (AM)";"640"
"Beco do Posto 7 - Manaus (AM)";"534"
"Igarapé do Mindú - Parque 10 - Manaus (AM)";"900"
"Lot. Jorge Teixeira 4ª Etapa - Manaus (AM)";"10398"
"Igarapé da Redenção - Manaus (AM)";"10552"
"São Francisco - Manaus (AM)";"12153"
"Comunidade Urukaia - Manaus (AM)";"723"
"Comunidade Itaporanga - Manaus (AM)";"1095"
"Parque Rio Solimões II - Manaus (AM)";"2537"
"São Jorge B - Manaus (AM)";"4133"
"Praça 14 de Janeiro B - Manaus (AM)";"1160"
"Compensa II B - Manaus (AM)";"5169"
"Alvorada I B - Manaus (AM)";"3303"
"Alvorada I C - Manaus (AM)";"2318"
"Nova Esperança B - Manaus (AM)";"1508"
"Conjunto Mutirão - Amazonino Mendes B - Manaus (AM)";"2644"
"Nova Cidade - Manaus (AM)";"1953"
"Igarapé do Passarinho - Monte das Oliveiras - Manaus (AM)";"1703"
"Redenção B - Manaus (AM)";"2966"
"Igarapé do Mestre Chico B - Manaus (AM)";"1157"
"Morro da Liberdade/Santa Luzia - Manaus (AM)";"15819"
"São Lázaro - Manaus (AM)";"10576"
"Crespo - Manaus (AM)";"5388"
"Loteamento João Paulo - 2ª etapa - Manaus (AM)";"14338"
"Rua Oriente - Alvorada - Manaus (AM)";"727"
"Novo Aleixo - Manaus (AM)";"1410"
"Comunidade do Distrito Industrial - Manaus (AM)";"831"
"Assentamento Santa Helena - Manaus (AM)";"492"
"Comunidade Deus Proverá - Nova Cidade - Manaus (AM)";"461"
"Invasão Nova Esperança - Maués (AM)";"807"
"Bairro do Alemão - Novo Airão (AM)";"189"
"Loteamento Nossa Senhora de Nazaré - Novo Airão (AM)";"129"
"Lago do Macurany - Parintins (AM)";"458"
"Beco Submarino - Parintins (AM)";"542"
"Lago da Francesa - Parintins (AM)";"390"
"Invasão União - Parintins (AM)";"5505"
"Bodozal - Santa Rita - Parintins (AM)";"522"
"Baixa do Sapateiro - Parintins (AM)";"287"
"Pascoal Allágio - Parintins (AM)";"3248"
"Castanheira - Parintins (AM)";"2211"
"Invasão Vila Amazônia - Parintins (AM)";"437"
"Itaúna I/Benjamin Portal/Osvaldo - Parintins (AM)";"162"
"Teixeirão - Parintins (AM)";"626"
"Vila Amazônia/Campo de Areia - Parintins (AM)";"439"
"Vila Amazônia/Porto - Parintins (AM)";"671"
"Laide Laura - Parintins (AM)";"1754"
"Palmares/Alberto Mendes - Parintins (AM)";"1642"
"Palmares/Benjamin Rondon/Oriximiná - Parintins (AM)";"185"
"Aida Mendonça - Presidente Figueiredo (AM)";"1951"
"Maruaga - Presidente Figueiredo (AM)";"1778"
"Tancredo Neves - Presidente Figueiredo (AM)";"1333"
"Área da SEAM - Presidente Figueiredo (AM)";"824"
"Portelinha - Presidente Figueiredo (AM)";"232"
"Maracajá - Presidente Figueiredo (AM)";"683"
"Batistinha - Rio Preto da Eva (AM)";"188"
"Bairro Morada do Sol - Rio Preto da Eva (AM)";"774"
"Bairro Luciano Martins - Rio Preto da Eva (AM)";"467"
"Monte Castelo I - Rio Preto da Eva (AM)";"1655"
"Monte Castelo II - Rio Preto da Eva (AM)";"858"
"Igarapé do Franco - Santo Antônio do Içá (AM)";"2128"
"Invasão - Santo Antônio do Içá (AM)";"1669"
"Planalto - Santo Antônio do Içá (AM)";"1014"
"Santa Etelvina II - Santo Antônio do Içá (AM)";"1279"
"São José - Santo Antônio do Içá (AM)";"3927"
"Taracuá - Santo Antônio do Içá (AM)";"1167"
"Igarapé Santo Antonio - Tabatinga (AM)";"592"
"Beco T11 e T12 - Tabatinga (AM)";"944"
"Comara - Tabatinga (AM)";"274"
"São Jorge - Tabatinga (AM)";"480"
"Comunidade Lazarito - Tabatinga (AM)";"318"
"Comunidade Nova Aliança - Tabatinga (AM)";"328"
"Novo Progresso - Tabatinga (AM)";"1205"
"Invasão da Dona Branca - Tabatinga (AM)";"231"
"Cristo Rei - Tabatinga (AM)";"199"
"Área do IFAM - Tabatinga (AM)";"410"
"Igarapé Xidarini - Tefé (AM)";"1122"
"São José A - Tefé (AM)";"4358"
"Lago de Tefé - Tefé (AM)";"3469"
"Nova Esperança - Tefé (AM)";"1377"
"Nossa Senhora de Fátima - Tefé (AM)";"1733"
"Vila Nova/Vila Pescoço - Tefé (AM)";"1068"
"Igarapé do São Raimundo - Tefé (AM)";"574"
"Colônia Ventura - Tefé (AM)";"534"
"Centro - Tefé (AM)";"815"
"São Raimundo - Tefé (AM)";"1415"
"São José B - Tefé (AM)";"2772"
"Santa Clara - Tonantins (AM)";"3129"
"Santo Expedito - Tonantins (AM)";"1245"
"Grande Vitória - Urucará (AM)";"315"
"Lotamento do Berg - Urucurituba (AM)";"1063"
"Bairro do Berg - Urucurituba (AM)";"1353"
"Nova Conquista - Urucurituba (AM)";"375"
"Monte das Oliveiras - Boa Vista (RR)";"797"
"Ocupação no Bairro Aracelis - Boa Vista (RR)";"988"
"Nova Esperança (Anchietão) - Boa Vista (RR)";"770"
"Pedra Pintada - Boa Vista (RR)";"3650"
"Conjunto Estrela Brilhante - Boa Vista (RR)";"149"
"Ocupação no ""Hélio Campos"" - Boa Vista (RR)";"881"
"Ocupação no fim da Alameda Antares - Boa Vista (RR)";"884"
"João de Barro - Boa Vista (RR)";"4203"
"Loteamentos no bairro ""Helio Campos"" II - Boa Vista (RR)";"1469"
"Nova Vida - Boa Vista (RR)";"2218"
"Algodoal - Abaetetuba (PA)";"4354"
"São João - Abaetetuba (PA)";"866"
"Cacoal - Acará (PA)";"613"
"Alegria - Acará (PA)";"1490"
"São Judas I - Acará (PA)";"2609"
"Júlio César - Acará (PA)";"542"
"Pantanal - Acará (PA)";"1244"
"São Judas II - Acará (PA)";"157"
"Vila Nova - Acará (PA)";"501"
"Aterro do Flamengo - Acará (PA)";"119"
"Capim - Marinho - Afuá (PA)";"8021"
"Pontes do Cai N'Água - Almeirim (PA)";"2429"
"Almeirim 2 - Almeirim (PA)";"2644"
"Paixão de Cristo - Altamira (PA)";"2320"
"Loteamento Ayrton Senna - Altamira (PA)";"183"
"São Domingos - Altamira (PA)";"853"
"Jardim Primavera - Altamira (PA)";"525"
"Lama Negra - Altamira (PA)";"224"
"Nova Altamira - Altamira (PA)";"992"
"Jardim Abolição - Ananindeua (PA)";"760"
"Heliolândia Urbana - Ananindeua (PA)";"2992"
"Área do Japonês - Ananindeua (PA)";"3021"
"Águas Lindas I - Ananindeua (PA)";"2881"
"Quinta das Carmitas - Ananindeua (PA)";"1290"
"Jardim Jader Barbalho - Ananindeua (PA)";"7572"
"Maguari-Açu II - Ananindeua (PA)";"459"
"Francisquinho - Ananindeua (PA)";"687"
"Riacho Doce - Ananindeua (PA)";"1838"
"Floresta Parque - Ananindeua (PA)";"3488"
"Sare - Ananindeua (PA)";"6303"
"Curucambá - Ananindeua (PA)";"1132"
"Atalaia - Ananindeua (PA)";"4350"
"Roraima - Amapá - Ananindeua (PA)";"8750"
"Lago Azul - Ananindeua (PA)";"1304"
"EMOPS - Ananindeua (PA)";"1266"
"Tóquio - Ananindeua (PA)";"2246"
"Ocupação do V - Ananindeua (PA)";"640"
"Jibóia Branca - Ananindeua (PA)";"3047"
"Monte das Oliveiras - Ananindeua (PA)";"1338"
"Quarenta Horas - Ananindeua (PA)";"6145"
"28 de Agosto - Ananindeua (PA)";"2758"
"Levilândia - Ananindeua (PA)";"2958"
"Terra Santa I - Ananindeua (PA)";"1996"
"Coqueiro I - Ananindeua (PA)";"1820"
"Una - Ananindeua (PA)";"10544"
"Jaderlândia II - Ananindeua (PA)";"1662"
"Residencial Carlos Marighela - Ananindeua (PA)";"6998"
"Loteamento Ayrton Sena - Ananindeua (PA)";"583"
"Antônio Conselheiro - Ananindeua (PA)";"673"
"Jardim Vitória - Maguari Açu - Ananindeua (PA)";"442"
"Icuí-Laranjeira I - Ananindeua (PA)";"6145"
"Parque Icuí I - Ananindeua (PA)";"4129"
"Cana Brava - Ananindeua (PA)";"1134"
"Maguari - Ananindeua (PA)";"559"
"PAAR - Ananindeua (PA)";"23782"
"Samambaia - Ananindeua (PA)";"2411"
"Jardim Amazônia - Ananindeua (PA)";"1750"
"Conjunto Girassol - Ananindeua (PA)";"3223"
"Olga Benário - Ananindeua (PA)";"1543"
"Águas Brancas - Ananindeua (PA)";"4129"
"Malvinas I - Ananindeua (PA)";"1372"
"Elo Perdido I - Ananindeua (PA)";"2297"
"Park Daniel Reis - Ananindeua (PA)";"396"
"Jardim Samambaia - Ananindeua (PA)";"2549"
"Chácara Nova União - Ananindeua (PA)";"2790"
"Jarderlândia - Ananindeua (PA)";"11168"
"São Judas Tadeu - Ananindeua (PA)";"1913"
"Heliolândia Rural - Ananindeua (PA)";"8618"
"Xapuri - Ananindeua (PA)";"946"
"Moara Jerusalém - Ananindeua (PA)";"1316"
"Cajuí - Ananindeua (PA)";"3859"
"Parque Icuí II - Ananindeua (PA)";"642"
"Boa Vista - Ananindeua (PA)";"1537"
"Jardim Florestal - Ananindeua (PA)";"975"
